1.388946098933959927e+00,4.331647971705684164e+00,8.468399507846933183e-01,1.013048066881546694e+00,2.080167558471923694e+00,1.661813751334039857e+00,1.316275591501290254e+00,3.460189020978397423e+00,2.289223371719292466e+00,7.171208434114322294e-01,1.696627955034295948e-02,2.201842268745899389e+00,1.624892229432177704e+00,1.744342718000759795e+00,8.631371262867741923e-01,2.228554584693203555e+00,8.288066020521813737e-01,5.045552553571952537e-02,4.519998142620192949e-01,1.424738509680221643e+00
3.670459167028817138e+00,7.071960315144835363e+00,2.573286665444637578e+00,5.440994882831591273e-01,4.873365770185934309e+00,1.258280424601325276e+00,4.313392007486695157e+00,1.025062590759017844e+00,1.586814565893555740e+00,2.972333215677549489e+00,4.112102041056341362e-01,3.422872192803074198e-01,5.680647181977531435e-02,5.513531870217462938e+00,3.643357612741166540e-01,2.448651726448612120e-01,4.288298157768253738e+00,1.236812573494087131e-01,1.923196072363778431e+00,9.799147241810407527e-02
1.726590866757212517e+00,4.989995106532835401e+00,1.409779102185980904e+00,2.352125317020734130e+00,1.432682535606635055e+00,3.021439202126641188e+00,1.159838875654094492e+00,1.885809329952795377e+00,4.470150581338526052e+00,1.443366045640209316e+00,1.112027641490877100e-01,1.609890150943994680e+00,1.300524157292172855e+00,1.067271946304223285e+00,4.588089223592424215e-01,3.627860580871679619e-01,9.373527582706917549e-01,1.413565943627430148e-02,7.421578710504683762e-01,7.436162148881243494e-01
1.017288061654916254e+00,7.867983160840911872e+00,2.600431025416253816e-01,2.726526043020670365e+00,3.909338435209040785e+00,2.910512771084893480e+00,4.340057057126191609e+00,2.786572630706592335e+00,8.384625059194035224e-01,1.074044872924889926e+00,5.867571940802172037e-01,1.152240641140390709e+00,4.366722733250883448e-01,4.729045154383359595e+00,6.173251868352813698e-01,8.654114263647347816e-01,3.801029799539430876e+00,2.086571962543587233e+00,2.115225352119683155e-01,7.466779725014920377e-01
2.647261480310495685e+00,8.401721218527207213e+00,8.702388641927998325e-01,3.513457672928242737e+00,3.228438093281331689e+00,3.260743165241853703e+00,3.377579024332539426e+00,1.800189231902031839e+00,9.380256715998731565e-01,1.577080080826529285e+00,8.236350973706424439e-01,7.349727925330830081e-01,6.146178114907705492e-01,4.678024046549146497e+00,2.137148868760357256e+00,6.737337409634082119e-01,3.184740266906080919e+00,8.104031171466706818e-01,4.464436843912817365e-01,2.509620980829381232e-01
2.910546245023785783e+00,6.405025450901977280e+00,2.458261044142897589e+00,1.440606893903072283e+00,3.041825101892187355e+00,1.882620639855099531e+00,3.369874788213288674e+00,1.157049425879549842e+00,2.542139142916985506e+00,4.647458814878847377e+00,8.738697958555724510e-01,1.288649243124154742e+00,5.841313269563315480e-02,3.917021802865108704e+00,6.417830936355046756e-01,3.675638482814663210e-01,3.017703849162272522e+00,9.405584167873650703e-01,1.775393638573369959e+00,4.304001844436342039e-01
1.123169187541021241e+00,3.906365334360961228e+00,1.728310724549332600e-01,1.256203994771422305e+00,3.480152794417175510e+00,1.791979721405795978e+00,1.785809481848627644e+00,2.027369514333976497e+00,2.621685320310217726e+00,1.961948281622518109e-01,1.034213091305224569e-01,2.486117702441444699e+00,1.548820678423143082e+00,1.888925763855048734e+00,6.032188170256559678e-02,5.810329942666354608e-01,1.750439339237527259e+00,7.584755743342374013e-01,2.623996673952851827e-02,8.884000548262609431e-01
2.009371795637583169e+00,1.066198471546998405e+01,1.275756165505797179e+00,3.572807654840238989e+00,1.740210395832663348e+00,6.267227473534260795e+00,1.704975720071649770e+00,8.311344628641198495e-01,1.167156122902069521e-01,1.256677301642925570e+00,2.126400186479560972e+00,9.970084173061390942e-01,1.040304098601490951e-01,4.390492472731409634e+00,2.133712861384116533e+00,2.873486620682423442e+00,6.343418305831018955e-01,2.205834681585097934e-01,1.385333261595627918e-01,1.494761315864044482e+00
4.040065759500281573e+00,8.888473006564785450e+00,1.030183255309739643e+00,1.284693628723122094e+00,2.205143635175760064e+00,6.120127470606357534e+00,2.744121436916467260e+00,2.468317875301633713e+00,2.842814293022066785e+00,8.765800183907406229e-01,3.075905605334731341e+00,1.163439693537627662e+00,1.153904751305963483e+00,2.218633815955541433e+00,8.357626312175666650e-01,9.368087785285661440e-01,1.910439308653174129e+00,1.647825877257520277e+00,2.114338318035425823e-01,2.593630304063724967e+00
3.073082015569912340e+00,5.564526968777111726e+00,6.714284233542070490e-01,1.388160123686893455e+00,4.682284677267867679e+00,1.078462229934143535e+00,4.390864623239517428e+00,1.339466381600189937e+00,2.661635968064115509e+00,1.113545305537915864e+00,2.570070160011044338e-02,1.073659984033190851e+00,7.457027852008805135e-01,3.932598357557250957e+00,6.729796084143253587e-01,2.763660704065969420e-01,3.242432923619314344e+00,5.394538539288419310e-01,3.120492489297003735e-01,1.892263443857139238e-01
